topic,title,source,article_url,rank_within_feed,relative_popularity,timestamp,feed_count,composite_score
SCIENCE,Hypothesis suggests human consciousness interacts with Earth's electromagnetic pulse - Earth.com,Earth.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxQbDVJb2FZYW1paE1DMDRuU0pkV1pLUUpraVExQ0NCQU14Z0t5b1MxcjBLSG5Dc0F4VVAtS2tuT1YycGRWWUZpZThZTlljTlR5Y2kyMy1nZmxUdFhCbmpwdmstWVRzSUN5VEZlUFBJLUlHeTk0bHJrUThPMUlxaENhVEphczNjMU9uZHJhS0pYU2d0MTNUVmE5Tjg1ekVvRXg4UTFFcnJR?oc=5,57,0.944,2026-03-16 09:06:39.010716,1,0.944
TECHNOLOGY,"The Galaxy Buds 4 Pro have improved, but still rely on the Galaxy ecosystem - The Verge",The Verge,https://news.google.com/rss/articles/CBMieEFVX3lxTE9Vd0Q1MkhoQnprOXNmVlc5Y2VMSW9aTXZXN2FhZ2xCNWp5Q013QXBtUk9FS00wM0RSZzJMTzVOY3ZyejFKUi1iejBudTY1NlJwNnNSWWZKNGxEOU5WcmZUeGhLbXg4aG45QmZLdTVXT0s2SE04OG5oOQ?oc=5,57,0.944,2026-03-16 09:06:36.297165,1,0.944
BUSINESS,"What are peptides, and are they safe? Here's what to know - PBS",PBS,https://news.google.com/rss/articles/CBMilAFBVV95cUxOTVJFOHk2Y2JOZHN4LU1WdWJyakpfdmZjM1BEa2xvZHlnd0Y3cGk1NVV2b0tyT2FXR0RVenB5YlZuNjJZV2piWVlNbm85VFVPMTBvZ0hCUUphWFIwbTRjSnM5ZndnRklRV0oyWHhZNVQzalRPTHBpMDZtdGFVSGtmTU4zcTUxb1NSUUN1YkdIbHU5TURP?oc=5,57,0.944,2026-03-16 09:06:35.280834,1,0.944
ARTS,"LMN and Page's ""vertically-oriented"" Austin Convention Center underway - Dezeen",Dezeen,https://news.google.com/rss/articles/CBMif0FVX3lxTE9QVk1paTNkVGZyMEFNZ2NVVVNVLV9TbkFsT3dkUEpjSDFJMVFzSUt0aUVrVW50NXJEYXJFOS1XLVg1aml2RDM4M0UzUnNtU3JHelhXT0QyV2o3OHNKTEdxc0k4Ni1RRUI4TElGb3kwZ0NyS25xcU03Y0xDd21DZkk?oc=5,57,0.944,2026-03-16 09:06:37.439652,1,0.944
SCIENCE,NASA astronaut discovered 'lie' after looking down at Earth from International Space Station - LADbible,LADbible,https://news.google.com/rss/articles/CBMioAFBVV95cUxNaW16S0JHZHhzYm1uNy1sVlhUOC1hU2JOOUVmUEJEaXJlMnZscncxd2Z6Zmc0aGhVSDNFalZDOW83WFpPZ0FWaTMzbWxWZmZLN05feWFPeVlRYnBYdUtHQzNKOXdNbmdqQzQ3SF8ydW9rWEF4YmdKN2FWLVlLNkhVazl1Y0JMV0RKNmtYQkVoQjhMakVVWVh0aGN4WGk1aldy?oc=5,58,0.943,2026-03-16 09:06:39.010720,1,0.943
TECHNOLOGY,Destiny 2 Has Lost Nearly Its Entire Playerbase On Steam Since The Final Shape - TheGamer,TheGamer,https://news.google.com/rss/articles/CBMickFVX3lxTE1xV1N1R1BoRVo5cUtwd29aYWxuU2wzTXoyMEdZTEhwcXVhS2U1N01naHhxS3NMUGdac2hGWW1BQXNQYnNLVlFSbU1BTjVxNS1pY2VBTVB4MUxadnlHN25zaWhKdUxWT1BudXVKRm4zdXdZQQ?oc=5,58,0.943,2026-03-16 09:06:36.297169,1,0.943
ARTS,Artists agonise over when a work is finished—but should we viewers care? - The Art Newspaper,The Art Newspaper,https://news.google.com/rss/articles/CBMiswFBVV95cUxQRlJ6ZDhqWnI4VjJzOERGMjdfMFRpYUZWdGtUcDY5TzR4QjYzRVpUcUJCQW5NRVdDTmxjRUNEWk9HUjA5QXp5Q2Z1RHRvX2FIdlIwYU1NNmVGSU85bmxTWjVOamlremtPZV9maDdZMU1EZWRSNDl1cXk0ZTFPOTJqcndWYlhpOVRBZTktUzVPV2k4WHVicHBzOGkzMEJlNWI0LVdnZWhOc000UXhvSF90eVhVOA?oc=5,58,0.943,2026-03-16 09:06:37.439657,1,0.943
BUSINESS,My Top 5 AI Stocks to Buy Amid the Market Pullback - The Motley Fool,The Motley Fool,https://news.google.com/rss/articles/CBMimAFBVV95cUxPV2hwLXZfY0NaMFplS3E4RjhKZ3JsSDJleVFvNUxOdkJUejBaamxPY0ZoM2ZwZl9xQ3d5UzlHaTFaZ2t4N3VpY2Y4aHVmZFZ3UXEzeEZrS1FLcnZaUE5VeGwxcGpnNTZKTlBNenhFZ2hxcmxtWFJRVUIzcUV6VE1FVTRTMk4zZXRvYmRPcDRSekN3X01FRzRDUw?oc=5,58,0.943,2026-03-16 09:06:35.280838,1,0.943
SCIENCE,Curiosity Cracked Open a Rock on Mars And Revealed a Huge Surprise - ScienceAlert,ScienceAlert,https://news.google.com/rss/articles/CBMimwFBVV95cUxPTG1RYWI2TlpUZDMwVy1LWVUxVUlRYXBkUWVnOGtJczgydXVpaFZzSWlVUkNoYjRJdlFsck5reU5QV3AxTFF0ZXM5a2doc3F3TmNRb1NKX2JQTXpVWkpSQjA5bzA4cGdoWUI1YXFkcTROZkw5QzFPZWZKOGFDVkVJMUk2V2JwQTFtQ3B5WVJrR2k5UkQyaFR4NV9HTQ?oc=5,59,0.942,2026-03-16 09:06:39.010723,1,0.942
BUSINESS,"Drone strikes halt a third of the world's helium supply, threatening chip production - TechSpot",TechSpot,https://news.google.com/rss/articles/CBMioAFBVV95cUxOYVVaV2xwNktfMnkyZE15N2ZCYTBub19YMWYya180UVFJSEVHSWhZNkVCM2hpSHhWd2EzR3NTaXM5Z0wybzdTV2ZsaXg5RUw1LThHOVVsc0IzWnF1NEZERVZ3ZWdIV01tQUlsRndzQnRmQUwxZy1FSm1iZjIweFluQ3phT0hqczE5cUl0VFJDa19iOHpFNnZnbUJVRnFBSXpV?oc=5,59,0.942,2026-03-16 09:06:35.280842,1,0.942
TECHNOLOGY,You will soon be able to talk extensively about your Garmin health data with an AI - Digital Trends,Digital Trends,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNQ0p6M1QwaFVVRDFQay0zWjVhQlJQVjZ5NkdGb0hldFJlUlJCYzFOcjU4SjJBNElERi1CMU5FaTlxd29qakhLbFVtYVJyZl9pTXBoWGxCOWhrd3VMU3pqQnM2UjFwbnVQTkdVY0hFWkQzcXZBcmg0Y3ZtaTlDWXZkbkgzTW5ua0hpblFyRTllSHd1TzNiNndNNzZGX09OOUozWVplLXdaTElTa3hmb0NxZVNlZTByOTJBelBZcUFDYlQ?oc=5,59,0.942,2026-03-16 09:06:36.297173,1,0.942
ARTS,Edvard Munch’s formative influence on Paula Rego revealed in unearthed painting - The Guardian,The Guardian,https://news.google.com/rss/articles/CBMitAFBVV95cUxQS190VmZIY3B3cTJJdGdMejgtVjczUjBKNVNCTW5tUHdmaWhrbmNGVk9pWWJaT2Zad1pPZEtGRFZfY1BjY3JTTkhFUHpwUjF5SThFSWZUOUFjM1dKMHNQSnpuRTdyYlVKbzMwcVdyYmJPejlMSmxFNGkxa0FkRFFQWk13SW5uRjRRNlI1MGpwMDhpQ3NyYzVfU25yS1liOXRRazlOSkNnei1aU2l1a09QMDZodUM?oc=5,59,0.942,2026-03-16 09:06:37.439660,1,0.942
ARTS,Pablo Picasso's never-before-seen work on display in Manchester - BBC,BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBaU2locXJMVTRsbFZIOGlCQUloRG9UX2dCQjhZeFoyaEFTU083MjBzZ1dzWkJWR0V6aVQ5QTdsc1BXcmF6VUdhOWVtRlYwNkN0d3ZSMHhhUm1udw?oc=5,60,0.941,2026-03-16 09:06:37.439664,1,0.941
BUSINESS,"The Iran war is driving an oil shock — but not a broad supply chain crisis, Goldman Sachs says - Business Insider",Business Insider,https://news.google.com/rss/articles/CBMingFBVV95cUxQUnN0MlJlc3RCODNPclNhcGJkSFBzdUkxMXdXaGIteENkSVFfSXE4VWktMi1iSlpkS2loYW8wUG5kTER0dHdSdUZDbXRGcGVmN1ZhSVFXcFM3UUZETGxBZzlHb1doNkpMdDNHV2x2dTBOUy1NY2NpTFJaSUt3UTRVdFV2UnlxZl91WVZfYTBTd29XUkptdGVTTUVDSnpmdw?oc=5,60,0.941,2026-03-16 09:06:35.280846,1,0.941
TECHNOLOGY,The Racing Simulator That Finally Decoded the Experience of Real-Life Driving - Robb Report,Robb Report,https://news.google.com/rss/articles/CBMihAFBVV95cUxNUWdwWWdBLW4xcHgzdjNQVXRPYjRpcjFwa0FqMWgxRm9RSUtZd3FGVFMwU1JPTkQ4OVJVQnZHSzdBOHpBVms2TFJFNEJsLWwyTHdSOTZjbUIwQURLVlJQZnFWRVV4T2h0MWRsenFwaDZ2WGtTYUFoemIxZFF2ZzYtUDd0TXM?oc=5,60,0.941,2026-03-16 09:06:36.297177,1,0.941
BUSINESS,11 Famous Brands Behind Walmart's Great Value Products - The Takeout,The Takeout,https://news.google.com/rss/articles/CBMijgFBVV95cUxNeV9ac0JpUWxtcVZ3WTZUWDBFSF9fMno0MFl2Q0xMa2FIa0VyVXlDeWdxV25iMFVrMWhJQXlpbXp1NGN6NDZJQXgwRlBQZlFjM2ZzdU1qaFE2ZUViUndaYmh1bHA2M09WdWlJODhMSUNhMERqNXIwbmVZMWxsUnhYbVcwc2VEbHlmUEgyeXhB?oc=5,61,0.94,2026-03-16 09:06:35.280850,1,0.94
ARTS,ASA Sandra and Albano Studio / 23 SUL - ArchDaily,ArchDaily,https://news.google.com/rss/articles/CBMieEFVX3lxTFBBQmlpWWtqMHF5bTFOQUxwMkxHOWxMMzN4MU9heHQzUkNuajZ1d2pONXBMSllWRXVKS3ZncVF0TlBmT191b1QwYmRYd1JLdWFiaExOWGlhN0JnM24tTVhKZk5DYklXdUllMGVQeDBiOW9sRlFVa3l4cw?oc=5,61,0.94,2026-03-16 09:06:37.439668,1,0.94
TECHNOLOGY,This Cheap USB Gadget Might Eliminate The Need For Lugging Around A Laptop - SlashGear,SlashGear,https://news.google.com/rss/articles/CBMiggFBVV95cUxPNjNiQU5xUmxfNDhhVDFkSHhUSXJ1ZUpCeDhlYzUzOGM4RzFVZ0Z0ZzQzSk9Gd01kTkd5TWkzZFVScDZ2UmVOSmkxM3VUOHhmdFF1aDVLb2lvRzVvSmQtNkNXU0UzeFZxbUVWcXNRWHlNNDRwSER2b0oyb0NzbXltYWhR?oc=5,61,0.94,2026-03-16 09:06:36.297180,1,0.94
ARTS,Shop shutter artworks turn Stanley streets into public gallery - BBC,BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5JOTFJWjcyS0xuQ2RrM3QtTEc0X0x4eUE2ZGNMQng0MllLN2FDNXVZc3NJbEFLWVBKZW9ycmFIZjJsclo2aW1LOTVKTnRwbTBJLTJEUXZMQVNldw?oc=5,62,0.939,2026-03-16 09:06:37.439672,1,0.939
TECHNOLOGY,Camp Snap Camera Review: At Least It Looks Good - CNET,CNET,https://news.google.com/rss/articles/CBMibEFVX3lxTE5tXzA5aUlaZU5wWm9jRGgwZ3FhYjFRay1UbmYtaktpcWlaYWtrVW1aOVZVZG1JaXd4aWF4OXR5V3UxVGpwTE5pdkF6TlRvWmpaQmJPQ3Zqd0NvX0x1NTRkd3hMSjZQZmVRV0ZwWg?oc=5,62,0.939,2026-03-16 09:06:36.297184,1,0.939
BUSINESS,"Memory Suppliers Are Actually Worried the Demand Boom Won’t Last ‘Too Long’, and Are Already Rethinking Expansion Plans - Wccftech",Wccftech,https://news.google.com/rss/articles/CBMimgFBVV95cUxOak9UQUl4b3FucnI1bXRONWxETWJZTDF6djdDTnFwRHNvNnUzRWJBNVp0eWkyZS0zeFRfdjhjdjhROXhKR200c1VvczhEOFFrSUpzNnNqYXRuY2RBT1gxZEhobm1taWgwbWZYY0hqT2Y3d0NqdXBodnBZcVZYZ3ExRnRBQUlmNjJyenlnUkxxWEg5RzdqekZJRHh30gGfAUFVX3lxTFB6al9hOUVKeEZnNHRtSk1Ed1FfcHNuRTZyWWtyakpUX0I2X2pNMjFtNWFHdnFPUllBTlBnQU9NakNEMzV3aUdOV1ZVRjZyUEJOMnBUTS1CemstRTRacWdrSUZVNTQ3bVZSMXEyUVVCV2x3TzZEa2xpVm9Tb05adWZsUEJCa2xkNEFHaFhIX2d4U3FBR0k3aFd5T0tJaUxTYw?oc=5,62,0.939,2026-03-16 09:06:35.280853,1,0.939
BUSINESS,Treasure hunter freed from prison after 10 years but location of gold coins still unknown - The Guardian,The Guardian,https://news.google.com/rss/articles/CBMijAFBVV95cUxNWGZBUmxtcndPRl9XeHJ2NmJYTXIzYjd4UUxoa19GaHhOY2U5SnNrLVRFMHgxNmhESy0tRXktN0d4Mm1PZ1dUd1RYZmZFX2JLcE5xYzFaY2FTcVlRdFpNMThzbnVXd3Z1VTFBa2RKSmRTenhzeFpSbFk2QlY1Q0tuMTljWElrUHhsbjgybQ?oc=5,63,0.938,2026-03-16 09:06:35.280857,1,0.938
TECHNOLOGY,T-Mobile and Verizon have started digging their own graves - PhoneArena,PhoneArena,https://news.google.com/rss/articles/CBMikwFBVV95cUxOYmFneDhYWWx4SnVVWUJqX3dDTmVrb1VscTl1Y0N5RldHenR1R0hDS0VjNjNlRWJkMkxaMXZjZktkUXpaQS1jSExPOVZaQ0tKOTF1bUhBT3JuUEI2VkNyb0dXbHNheEVNZjZrVGVpV2ppXzNfRW9fRHVRczJONWp6dWpta2Z5M1R6WWc0NzJDTjhKQ1E?oc=5,63,0.938,2026-03-16 09:06:36.297188,1,0.938
ARTS,Quick on the draw: the worldwide appeal of sketching 100 people in a week - The Guardian,The Guardian,https://news.google.com/rss/articles/CBMipgFBVV95cUxPb0hLbGJUMEpQMklRQTRsV0dXWDc1MkMyX2NlLVQ1MjVWbEhrUmM2QTd5Y3pvdHVYeDkwc3E4RHJXMWpCUDVram9aTW90V2FPNTRLalp1d3o5TEJFeU1GbURqdHpoZnNkcThhTUhyOV9nelVkWE9CY1VJTFhuNTBIbmU1SE5JZ1lMQTgzQllkX2QwdlVtRnNTSlZ4OThZXzVTbTRJZGRn?oc=5,63,0.938,2026-03-16 09:06:37.439675,1,0.938
TECHNOLOGY,YouTube TV’s Killer Feature That Needs More Attention - | Cord Cutters News,| Cord Cutters News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOOVNmakZPZzFESUFmYlM4aV9ydHdoNWJlR0F1aEpkOXh6cEp5bDFXdVJYc2lWdENtNnBERk5zZzE1N1pmVUVuVlc1eURvUHI2bzN0bG85U21qQTZWQkRtY3BmbURLM2FOZHRpR3M3TXBiaHhmRmVWRGtoVTQ0Q1BzZWQ1NzMtWTVw0gGQAUFVX3lxTE9ic08zaW9zdzQxMHVOMlpYQjlFOFBvbF9vLWEyUGdDZkF6R0ZkME1YRDZtY2syczhNZFFmbHkzbTdkSFZmUE1CWWhNRFFITlhnQmZtRHZvVEpsUXlOdEFlNmo1TER0TlVoLUJ5aUttSU5VcUhIRjNlWVZWQ09GMlNXQmViYUVIWEZmdmZzYjhyTw?oc=5,64,0.937,2026-03-16 09:06:36.297192,1,0.937
BUSINESS,Bank of America has a stark warning for stock investors - thestreet.com,thestreet.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxNdU1uSFdFaWtxWUVQR1FoVHV4WW1oUGN4ZkRlWU5VdWdQTERZSEprY1ZuRjVFdE9WalNKLTNweDhWaVJSRnQ0WnBRRG95UXN4Q09BMm55azdMbVBYSnJxd2RLemJKMnd4UTBRRlc3ODFNaXpQNHQwQUt4S3B5YnZERldxQmhfS1JlSDQ4S3dleEt5LUk0a0dUeHB5M1g4anM?oc=5,64,0.937,2026-03-16 09:06:35.280861,1,0.937
ARTS,Eight interiors transformed using reclaimed materials - Dezeen,Dezeen,https://news.google.com/rss/articles/CBMikAFBVV95cUxQaDVicWU0ZTRQdy05OU9wdDBpVWhEaDl5aXdTNk5WaTJteHlDOE5QMWgwNmRPc0MwSmhmSUJtOHREVHBhTl9SU01LM3dCcjVUSFVydGc2cmdZa2Y2SE5vQWZ2ck1xdTFyNG11RW1aWVFWbk14M0lDMkxlWnU1My1HbU5KaHdGdXUtVjhYWDdhMHY?oc=5,64,0.937,2026-03-16 09:06:37.439679,1,0.937
ARTS,circular courtyard pool opens house by pedro henrique to sky and light in portugal - Designboom,Designboom,https://news.google.com/rss/articles/CBMitwFBVV95cUxQbVFPZUhSQkNMdnYtVVZlQmVJazJWWWl6X01rSGtxaUpITUQ5NXAtam1QbGluYTlHQTYwb1R2ckthWGRjdWJJbFhGODhIaFcxWWxEVmkzMzZBSFRyYlFkLUZJZTlySFprLU45MlNhT0c5dlZSUnpyOFVEck9HLTZQLUE4MTRfTjBhYWwwT0RUQ3BqczBZVlFZREQyRWhyVkltcEdVU21MMkVWcDVDU0ZLV2N2b3lVQlE?oc=5,65,0.936,2026-03-16 09:06:37.439683,1,0.936
TECHNOLOGY,"KDE Linux Adds Apple APFS File-System Support, Workaround For Frustrating AMDGPU Issue - Phoronix",Phoronix,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9XeHoxSDhHZjB1VXNKbWRfQTZVd1dOZTBQYWJrajcxc19WSERPNXlmNTAxVlJZMm9RQnVlQV9MMXdhRmhCci1OZFFLalFCQ1V4X3VUTEk1S0locjVBOGc?oc=5,65,0.936,2026-03-16 09:06:36.297208,1,0.936
BUSINESS,"The 5-minute EV charging dream is here, as Denza confirms its ultra fast-charging Z9 GT is coming to Europe in April - TechRadar",TechRadar,https://news.google.com/rss/articles/CBMioAJBVV95cUxOdUNEdHpGWEExa3V5R2VicjVjNmRJZThPWHl0b3FORjNvc2NMdE13TFVIbVRHRHRMSEVBaFhMc3dMRmo4cy1BZ2NfbzZ3VEVmVVI2X25tWXoxbU1ySWFNQnQtdGU1X0ZJRkV3alJrdm9hSHhOZFpPMWpjRkV6TlQ2bEtiS1VEaVVwSnl5SzZpTXNyaDQzenVPYzhNdExsMEtOU1kyVEg4WjdVZFN2Y3E0Q1VIbWtDcGpoMjRSSjhnVnEyWUgtSl84dFF0eG54dm9zdGtROVpoS0JNa285cHU5T0JEWEJlN3BIbnFJTWJ0Q0NLSXJ0Q1ozTHZBeWIxYkFPc0d0MGpWM05xZ0xNWW9RLUdOUTFYRHlLNVNxRjBtMG0?oc=5,65,0.936,2026-03-16 09:06:35.280865,1,0.936
ARTS,The photographer's plan wasn't to capture a heron – but now her image is in the running for top photo prize - Digital Camera World,Digital Camera World,https://news.google.com/rss/articles/CBMihAJBVV95cUxNQ2Y1UFVJVDNXQVJBTG1tM19zNXd3WE1QeFc5b3paTWF0cjV5NlZVdEdCWUo4REsyMy1adnhaeHpscVFWcGJyNC1NVmdNWTFXMDRzVkgzYkM4TVVVR3R4LXZBd09KTXhDeWRCa0tLenBDRTMyVnVndXVMeWpyWjMyN2JXQ1E3Vmt1Z0NrakFXak9FNzlBQUJua29BNGh0UzJPNllxaHBiMjFtOFd6TzgxRFZDTWtFMkNDN1R5YjdFTDkwQkJQLWJyWnhSOURYRkJRV195QVZmU1pZa1ZMdXlLVlpNV25FZ0RuWEZCa0tLSUZ1ZjllN1Z6TnF6UEg2cmhtdHE3dA?oc=5,66,0.935,2026-03-16 09:06:37.439686,1,0.935
TECHNOLOGY,Android's new desktop windowing mode has changed how I use my tablet - Android Authority,Android Authority,https://news.google.com/rss/articles/CBMiigFBVV95cUxQNFNzeHR6bUM3c3U2UWlub3VnajBDUWJpTXdYYlNQbDVWVFNqNWZ3M20wSGtpQnBpOW12Zm9iQVMwMS1GSEZfUno3WWlLM3lsZlM5R2p2Qms2dFlRZFI2V05sNzZiMGRnNDhrY2tDaVEwYVVEMXBMdUhJbjlzbEl3aWlwbmNrNEJuUVE?oc=5,66,0.935,2026-03-16 09:06:36.297213,1,0.935
BUSINESS,"Banning institutional investors from buying homes will backfire for many Americans, experts say - Fortune",Fortune,https://news.google.com/rss/articles/CBMixgFBVV95cUxPemhYRl9BaGVxVTBLSWd4X1dRSE8xdDNpT25md05OSHBzM1JpX1hlMjVKNExObV9WOVBMRjk1aXd1dlAtRVM4dHNBZzMzVDcxZGxGek84Rm8wMnRBSmFMZzkyZTFGTUFVOW1GTGdYMTdoWHJORVRhVl84bElMUXI3TXM4UkpyZ2hvZ2JXLS1zYVQzZGlQdFVXSXRUc2k3UDRIc3RkUGYtLWZhQjY1TllrdWdpYm5KYU50RlU2TWl0UVYzajhiZ2c?oc=5,66,0.935,2026-03-16 09:06:35.280869,1,0.935
ARTS,galerie philia presents 'human after all' within a converted bathhouse in seoul - Designboom,Designboom,https://news.google.com/rss/articles/CBMipAFBVV95cUxPcjJzb3pyVTRPN2xseGNEMVh5QzBYUUVaU3hGdng3QTJqTDhOWkJaLXhPaTRfOGV6UUo0ZTJPeXpUZ2djWDAyN0tQZTc1Ukt5Q1RVbUN6LUs0N3VTWGRoaGExNndVMXJVWGZOYlZqWXdFcW1NdXQ2TXBHNm5EdTZJYlhiUXB2Q0NQZUhhZWZfZWJZRjFEclpLaV9zOHVRdHMxYTA2Uw?oc=5,67,0.934,2026-03-16 09:06:37.439690,1,0.934
TECHNOLOGY,Start using these 3 iPhone camera features — you'll wonder how you lived without them - Tom's Guide,Tom's Guide,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPZ3lsLUQtZmNRX3JHb0NLbGRCZXgxXzBMbmJoR0xvRUVONUYwcl91UXhLcUNLMDlpOTB0bkFzLUt4VHZwenphMF95WkFQQU91Rm51REFRcnFDaUFhYllwYTU1QmVodXgtRjFlbUNjeEdXenUwdlluSTJqM3hXNndYTi1ONUJlSjlyemtFaVRBUDcxeERQd1J4MmhuZVMtblh0NXZBYWRyZVNmQ2ZWcGdobFlpZUY4c000SFRhbjNpWHk?oc=5,67,0.934,2026-03-16 09:06:36.297217,1,0.934
BUSINESS,Elon Musk's Data Centers Keep Getting Louder And Residents Are Fed Up - SlashGear,SlashGear,https://news.google.com/rss/articles/CBMigwFBVV95cUxQR3AwVHR2Y3lZR1B3cTZlR0hfVUxQa0x2dmdhUTZpMUtzYVpWNG5NYWNQS3BvZVZhbFA2N0Q0Tzh5ZXU0LXV0d2xjVTBWbUpjbXdNZGh1a3YxMFEwaHhTa3ZBYVFiLXhQQ3lxTjEybFJDQXBfVGJuQmtuV2VRNGd1WGI0dw?oc=5,67,0.934,2026-03-16 09:06:35.280872,1,0.934
ARTS,mosaic gradients and graphic pasta motifs animate restaurant’s interiors in vietnam - Designboom,Designboom,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOX3B5U2tLZ1FTemJqMHo4b0dESkVnODdlMXRGakNGdDdfa1M3el9Td25NeXo2ZUtRWUlHS1V6SjdlcGVUOUFoV0tXeW9pYU5WTWVzSmtrYVBSN0hSUDFUTWxxUXZIem5XM3ZDVmlpLUY4eEJYMmlLb0F4X1k4cjNYMkNJQmo4MmtlUVpyb3YzV0prOTFoYVQxTlgwakN5blY3RDI5S01ya1RydmtRaG9Lc3BGTjBkQ1lkR3NMdEd3SllEOUs1dzI3SFFVdHE1dEotLXdj?oc=5,68,0.933,2026-03-16 09:06:37.439694,1,0.933
BUSINESS,Norovirus outbreak on Princess cruise ship sickens more than 150 passengers and crew - CBS News,CBS News,https://news.google.com/rss/articles/CBMitAFBVV95cUxNN0FsRnA5VHk5SlhhdzlnbHhsdG5nam83c09OQWlINnZyOENZUDFJcTBBcVFqb21sVmVqM09JbFhjNnEwelVRMm1XZWtTWUcydjRkcVFiUDNJYjJQNjBzU1dzaXRRUEh3c0ZycFlyalBwMDVwVkxsOC1yaWgzeEhpNUJqRWYtbWJTTVMyVWw1SFhERDV0a0hQeE02TnpwQXc0T3N3czJNREFxZ3BZWlVzMjVxQ1rSAboBQVVfeXFMUFBlNFh3ZkRxUjRQNUxDenFDTUdpNldMdmNRdF9IOTdlVFlCYU9VM3haWHQ1TE9OSXgtOFB4Njc0dWZyZE9iamdrNnpjbWgyTU5laURJZmF5aWEtbG5jSV9ZdUlUV2hwbW5DTWtGSWVJWkU2X1lGbTkxNzF3anlWSS1Wa1NBUlhrSVFVbHg1cHZlb05lMlIzNThwR1VGY1RPeVZxczBJYTd6eU1ZT2RfaF91YjBUVVJTS3JB?oc=5,68,0.933,2026-03-16 09:06:35.280876,1,0.933
TECHNOLOGY,Why you should avoid Audible's new Standard subscription at all costs - Android Police,Android Police,https://news.google.com/rss/articles/CBMiogFBVV95cUxQSzlXY2lHY1FxWks0NWY3X3hIZTZZV2JXZ3BqbWNZVnNfMC0yb01GT09qaU0tdEl3cjlYRTcxYTNPcXpnUVFOZGsxd3lLV1NuYmVJRmRsaXkyNEJfMnl1ZUc0eGl2Y2EybXFVd05vYjVVM3lSVkp5MTFqblh2Z3drM1FHS3hhOUQ2dVFVckJLelhEeGtMc2UzaVM1YTIyb0Vaa1E?oc=5,68,0.933,2026-03-16 09:06:36.297222,1,0.933
TECHNOLOGY,Google app starts rolling out quick access to AI Mode history - 9to5Google,9to5Google,https://news.google.com/rss/articles/CBMiaEFVX3lxTE4zNVQtdjN3RGpJajdnOGpDRW04VWNhVW95SkZVaVlhazYweWE3WTlWOWhYQ1RReldPVFlJak5rSnNhbjRYMnNFUHdMMUtaRktteEE2bXBSYVJSMy14MGFEMGt3WTlHa1FS?oc=5,69,0.932,2026-03-16 09:06:36.297226,1,0.932
ARTS,Jaime Hayon and Alessandro Arienzo announced as Dezeen Awards 2026 judges - Dezeen,Dezeen,https://news.google.com/rss/articles/CBMijwFBVV95cUxQc1ctNkVxQVZDV1pka1ZLbC1LbnJPSHpSNnQ2Y0dERmJqTkxSdGRnOFpENW5vRS1uWkQ5eWlrcFZyY0p4SEZmaEVXU2hzZTdwVHhPamloU3NWaVhWaE5Xb3dmRG82NlFJaG5DWkdRU2pIVlVhTE45bzRHeThFdGY2U0tsQXJJZlAxU2lKTTNwcw?oc=5,69,0.932,2026-03-16 09:06:37.439697,1,0.932
BUSINESS,Prime Video will restrict basic users to HD streaming - Mashable,Mashable,https://news.google.com/rss/articles/CBMigwFBVV95cUxPS1F4ZEZxMmRHdmgwWVQyd19tSXhxYkRreVFQUm9qRUFUcXQyckdrTkkyQURoTjdZWjlwUU9kSEJtd3BhQVZvZ1VMdzhiWWNrYXFIZVFxc3dHREF3d0RTT2VObEt3aGVYdmxkMDNjY2ctMGV4UEY1cFU2c1BraHBwa2EtQQ?oc=5,69,0.932,2026-03-16 09:06:35.280880,1,0.932
ARTS,Meet Baumann: Craig Boylan's plastic man who can do just about anything - Creative Boom,Creative Boom,https://news.google.com/rss/articles/CBMisAFBVV95cUxOYjJKdnJlUkFrTE5XdWR4dGR2ODF3bW5CRUxPMmRBRUQ5ZWRLanNEQUE4V25RVHJocXB4alZuUFkzRjZUNklxbmt4OWJKR1doaGVINkpZOE84cU1OWWxadU54VW5ZdHNxcWkzbk5LVF8xTDJmUmtvRmVEMlZhYUk1dFRudlRfTDZiVkgxQlFUZEI3UWpzLWppUnNlZU1mZDRlZTB5eVNRSlBmN1lkcVByZA?oc=5,70,0.931,2026-03-16 09:06:37.439701,1,0.931
BUSINESS,Polymarket Five-Minute Bets Capture ‘Addictive’ Crypto Craze - Bloomberg.com,Bloomberg.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxNQVM1ajZCTjR5TzB6dVN6b1c3eVhPTFFmLTBYODdReWJfUE44OVhSdmkzVHlwQzN3WEwtNWZLSFh4blpUdWJMZ1UtSEg3cXNQajBBank5YWRQRDI2SFNqMzRaOHpjTjRrX2VMaDdtV25KVXFENkZneHlycXZiekdHdzZ5RmltbUdQUjd6M2JpV1FiRkYybmhCRjdTYmIxbEM5TUlmeGh1OEY2S2N6dHc?oc=5,70,0.931,2026-03-16 09:06:35.280884,1,0.931
